house_id,street_id,street_name,district_id,district_name,house_number
9266,399,Строителей,20,Южный,22
9267,399,Строителей,20,Южный,23
9268,399,Строителей,20,Южный,23/1
9269,399,Строителей,20,Южный,24
9270,399,Строителей,20,Южный,2А
9271,399,Строителей,20,Южный,3/2
9272,399,Строителей,20,Южный,4
9273,399,Строителей,20,Южный,5
9274,399,Строителей,20,Южный,6
9275,399,Строителей,20,Южный,7
9276,399,Строителей,20,Южный,8
9277,399,Строителей,20,Южный,9
9278,400,Тагира Кусимова,20,Южный,1
9279,400,Тагира Кусимова,20,Южный,10
9280,400,Тагира Кусимова,20,Южный,11
9281,400,Тагира Кусимова,20,Южный,12
9282,400,Тагира Кусимова,20,Южный,14
9283,400,Тагира Кусимова,20,Южный,16
9284,400,Тагира Кусимова,20,Южный,18
9285,400,Тагира Кусимова,20,Южный,2
9286,400,Тагира Кусимова,20,Южный,3
9287,400,Тагира Кусимова,20,Южный,4
9288,400,Тагира Кусимова,20,Южный,5
9289,400,Тагира Кусимова,20,Южный,6
9290,400,Тагира Кусимова,20,Южный,7
9291,400,Тагира Кусимова,20,Южный,8
9292,400,Тагира Кусимова,20,Южный,9
9293,401,Тамьян,21,Восточный-2,1/1
9294,401,Тамьян,21,Восточный-2,10
9295,401,Тамьян,21,Восточный-2,13
9296,401,Тамьян,21,Восточный-2,14
9297,401,Тамьян,21,Восточный-2,15
9298,401,Тамьян,21,Восточный-2,16/1
9299,401,Тамьян,21,Восточный-2,16/2
9300,401,Тамьян,21,Восточный-2,17
9301,401,Тамьян,21,Восточный-2,17/1
9302,401,Тамьян,21,Восточный-2,18
9303,401,Тамьян,21,Восточный-2,18/1
9304,401,Тамьян,21,Восточный-2,18/2
9305,401,Тамьян,21,Восточный-2,18/3
9306,401,Тамьян,21,Восточный-2,19
9307,401,Тамьян,21,Восточный-2,2/1
9308,401,Тамьян,21,Восточный-2,2/2
9309,401,Тамьян,21,Восточный-2,20
9310,401,Тамьян,21,Восточный-2,20/1
9311,401,Тамьян,21,Восточный-2,21
9312,401,Тамьян,21,Восточный-2,22
9313,401,Тамьян,21,Восточный-2,23
9314,401,Тамьян,21,Восточный-2,25
9315,401,Тамьян,21,Восточный-2,27
9316,401,Тамьян,21,Восточный-2,3
9317,401,Тамьян,21,Восточный-2,30
9318,401,Тамьян,21,Восточный-2,31
9319,401,Тамьян,21,Восточный-2,33
9320,401,Тамьян,21,Восточный-2,34
9321,401,Тамьян,21,Восточный-2,35
9322,401,Тамьян,21,Восточный-2,36
9323,401,Тамьян,21,Восточный-2,37
9324,401,Тамьян,21,Восточный-2,38
9325,401,Тамьян,21,Восточный-2,4
9326,401,Тамьян,21,Восточный-2,40
9327,401,Тамьян,21,Восточный-2,41
9328,401,Тамьян,21,Восточный-2,42
9329,401,Тамьян,21,Восточный-2,43
9330,401,Тамьян,21,Восточный-2,46
9331,401,Тамьян,21,Восточный-2,53
9332,401,Тамьян,21,Восточный-2,54
9333,401,Тамьян,21,Восточный-2,6
9334,401,Тамьян,21,Восточный-2,7
9335,401,Тамьян,21,Восточный-2,9
9336,402,Тангатарская,19,Центр,10
9337,402,Тангатарская,19,Центр,10к2
9338,402,Тангатарская,19,Центр,12/1
9339,402,Тангатарская,19,Центр,12/2
9340,402,Тангатарская,19,Центр,14
9341,402,Тангатарская,19,Центр,15
9342,402,Тангатарская,19,Центр,17
9343,402,Тангатарская,19,Центр,19
9344,402,Тангатарская,19,Центр,2
9345,402,Тангатарская,19,Центр,21
9346,402,Тангатарская,19,Центр,23
9347,402,Тангатарская,19,Центр,24
9348,402,Тангатарская,19,Центр,25
9349,402,Тангатарская,19,Центр,26
9350,402,Тангатарская,19,Центр,27
9351,402,Тангатарская,19,Центр,28
9352,402,Тангатарская,19,Центр,29
9353,402,Тангатарская,19,Центр,3
9354,402,Тангатарская,19,Центр,30
9355,402,Тангатарская,19,Центр,31
9356,402,Тангатарская,19,Центр,32
9357,402,Тангатарская,19,Центр,33
9358,402,Тангатарская,19,Центр,34
9359,402,Тангатарская,19,Центр,34А
9360,402,Тангатарская,19,Центр,35
9361,402,Тангатарская,19,Центр,36
9362,402,Тангатарская,19,Центр,37
9363,402,Тангатарская,19,Центр,39
9364,402,Тангатарская,19,Центр,39/1
9365,402,Тангатарская,19,Центр,4
9366,402,Тангатарская,19,Центр,40
9367,402,Тангатарская,19,Центр,41
9368,402,Тангатарская,19,Центр,42
9369,402,Тангатарская,19,Центр,43
9370,402,Тангатарская,19,Центр,44
9371,402,Тангатарская,19,Центр,45
9372,402,Тангатарская,19,Центр,46
9373,402,Тангатарская,19,Центр,47
9374,402,Тангатарская,19,Центр,48
9375,402,Тангатарская,19,Центр,49/1
9376,402,Тангатарская,19,Центр,5
9377,402,Тангатарская,19,Центр,50
9378,402,Тангатарская,19,Центр,52
9379,402,Тангатарская,19,Центр,54
9380,402,Тангатарская,19,Центр,56
9381,402,Тангатарская,19,Центр,58
9382,402,Тангатарская,19,Центр,5а
9383,402,Тангатарская,19,Центр,6
9384,402,Тангатарская,19,Центр,60
9385,402,Тангатарская,19,Центр,62
9386,402,Тангатарская,19,Центр,64
9387,402,Тангатарская,19,Центр,66
9388,402,Тангатарская,19,Центр,8к1
9389,402,Тангатарская,19,Центр,9
9390,403,Тунгаур,21,Восточный-2,1
9391,403,Тунгаур,21,Восточный-2,1/1
9392,403,Тунгаур,21,Восточный-2,1/2
9393,403,Тунгаур,21,Восточный-2,1/3
9394,403,Тунгаур,21,Восточный-2,10
9395,403,Тунгаур,21,Восточный-2,11
9396,403,Тунгаур,21,Восточный-2,12
9397,403,Тунгаур,21,Восточный-2,13
9398,403,Тунгаур,21,Восточный-2,14
9399,403,Тунгаур,21,Восточный-2,14/1
9400,403,Тунгаур,21,Восточный-2,15
9401,403,Тунгаур,21,Восточный-2,15/1
9402,403,Тунгаур,21,Восточный-2,15/2
9403,403,Тунгаур,21,Восточный-2,15/3
9404,403,Тунгаур,21,Восточный-2,16/1
9405,403,Тунгаур,21,Восточный-2,16/3
9406,403,Тунгаур,21,Восточный-2,17
9407,403,Тунгаур,21,Восточный-2,17/1
9408,403,Тунгаур,21,Восточный-2,17/2
9409,403,Тунгаур,21,Восточный-2,18/1
9410,403,Тунгаур,21,Восточный-2,18/2
9411,403,Тунгаур,21,Восточный-2,19
9412,403,Тунгаур,21,Восточный-2,2/1
9413,403,Тунгаур,21,Восточный-2,2/11
9414,403,Тунгаур,21,Восточный-2,2/3
9415,403,Тунгаур,21,Восточный-2,2/4
9416,403,Тунгаур,21,Восточный-2,2/5
9417,403,Тунгаур,21,Восточный-2,2/7
9418,403,Тунгаур,21,Восточный-2,21
9419,403,Тунгаур,21,Восточный-2,22
9420,403,Тунгаур,21,Восточный-2,23
9421,403,Тунгаур,21,Восточный-2,23/1
9422,403,Тунгаур,21,Восточный-2,25
9423,403,Тунгаур,21,Восточный-2,26
9424,403,Тунгаур,21,Восточный-2,27
9425,403,Тунгаур,21,Восточный-2,28
9426,403,Тунгаур,21,Восточный-2,3
9427,403,Тунгаур,21,Восточный-2,30
9428,403,Тунгаур,21,Восточный-2,31
9429,403,Тунгаур,21,Восточный-2,32
9430,403,Тунгаур,21,Восточный-2,33
9431,403,Тунгаур,21,Восточный-2,34
9432,403,Тунгаур,21,Восточный-2,35
9433,403,Тунгаур,21,Восточный-2,35/1
9434,403,Тунгаур,21,Восточный-2,38
9435,403,Тунгаур,21,Восточный-2,40
9436,403,Тунгаур,21,Восточный-2,41
9437,403,Тунгаур,21,Восточный-2,42
9438,403,Тунгаур,21,Восточный-2,43
9439,403,Тунгаур,21,Восточный-2,44
9440,403,Тунгаур,21,Восточный-2,46
9441,403,Тунгаур,21,Восточный-2,5
9442,403,Тунгаур,21,Восточный-2,52
9443,403,Тунгаур,21,Восточный-2,53
9444,403,Тунгаур,21,Восточный-2,6
9445,403,Тунгаур,21,Восточный-2,7
9446,403,Тунгаур,21,Восточный-2,8
9447,403,Тунгаур,21,Восточный-2,9
9448,404,Урал Батыра,23,Северный,1
9449,404,Урал Батыра,23,Северный,10
9450,404,Урал Батыра,23,Северный,11
9451,404,Урал Батыра,23,Северный,12
9452,404,Урал Батыра,23,Северный,13
9453,404,Урал Батыра,23,Северный,14
9454,404,Урал Батыра,23,Северный,15
9455,404,Урал Батыра,23,Северный,16
9456,404,Урал Батыра,23,Северный,17
9457,404,Урал Батыра,23,Северный,18
9458,404,Урал Батыра,23,Северный,19
9459,404,Урал Батыра,23,Северный,2
9460,404,Урал Батыра,23,Северный,2/1
9461,404,Урал Батыра,23,Северный,20/1
9462,404,Урал Батыра,23,Северный,21
9463,404,Урал Батыра,23,Северный,21/1
9464,404,Урал Батыра,23,Северный,21/2
9465,404,Урал Батыра,23,Северный,21к4
9466,404,Урал Батыра,23,Северный,21к5
9467,404,Урал Батыра,23,Северный,22
9468,404,Урал Батыра,23,Северный,23
9469,404,Урал Батыра,23,Северный,23к1
9470,404,Урал Батыра,23,Северный,24
9471,404,Урал Батыра,23,Северный,25
9472,404,Урал Батыра,23,Северный,26
9473,404,Урал Батыра,23,Северный,27
9474,404,Урал Батыра,23,Северный,28
9475,404,Урал Батыра,23,Северный,28к1
9476,404,Урал Батыра,23,Северный,29
9477,404,Урал Батыра,23,Северный,3
9478,404,Урал Батыра,23,Северный,30
9479,404,Урал Батыра,23,Северный,30к1
9480,404,Урал Батыра,23,Северный,31
9481,404,Урал Батыра,23,Северный,32
9482,404,Урал Батыра,23,Северный,33
9483,404,Урал Батыра,23,Северный,34
9484,404,Урал Батыра,23,Северный,35
9485,404,Урал Батыра,23,Северный,36
9486,404,Урал Батыра,23,Северный,38
9487,404,Урал Батыра,23,Северный,39
9488,404,Урал Батыра,23,Северный,39А
9489,404,Урал Батыра,23,Северный,4
9490,404,Урал Батыра,23,Северный,40
9491,404,Урал Батыра,23,Северный,41
9492,404,Урал Батыра,23,Северный,42
9493,404,Урал Батыра,23,Северный,44
9494,404,Урал Батыра,23,Северный,46
9495,404,Урал Батыра,23,Северный,48
9496,404,Урал Батыра,23,Северный,5
9497,404,Урал Батыра,23,Северный,50
9498,404,Урал Батыра,23,Северный,6
9499,404,Урал Батыра,23,Северный,7
9500,404,Урал Батыра,23,Северный,8
9501,404,Урал Батыра,23,Северный,9
9502,405,Уральская,23,Северный,16
9503,405,Уральская,23,Северный,20
9504,405,Уральская,23,Северный,30
9505,405,Уральская,23,Северный,32
9506,405,Уральская,23,Северный,39
9507,406,Учалинская,19,Центр,1
9508,406,Учалинская,19,Центр,10
9509,406,Учалинская,19,Центр,11
9510,406,Учалинская,19,Центр,12
9511,406,Учалинская,19,Центр,14
9512,406,Учалинская,19,Центр,16
9513,406,Учалинская,19,Центр,16/2
9514,406,Учалинская,19,Центр,16к1
9515,406,Учалинская,19,Центр,18
9516,406,Учалинская,19,Центр,18а
9517,406,Учалинская,19,Центр,3
9518,406,Учалинская,19,Центр,3/1
9519,406,Учалинская,19,Центр,5
9520,406,Учалинская,19,Центр,8
9521,406,Учалинская,19,Центр,9
9522,407,Файзи Гаскарова,21,Восточный-2,1
9523,407,Файзи Гаскарова,21,Восточный-2,1/1
9524,407,Файзи Гаскарова,21,Восточный-2,1/2
9525,407,Файзи Гаскарова,21,Восточный-2,10
9526,407,Файзи Гаскарова,21,Восточный-2,11
9527,407,Файзи Гаскарова,21,Восточный-2,12
9528,407,Файзи Гаскарова,21,Восточный-2,13
9529,407,Файзи Гаскарова,21,Восточный-2,15
9530,407,Файзи Гаскарова,21,Восточный-2,15/1
9531,407,Файзи Гаскарова,21,Восточный-2,16
9532,407,Файзи Гаскарова,21,Восточный-2,17/1
9533,407,Файзи Гаскарова,21,Восточный-2,18
9534,407,Файзи Гаскарова,21,Восточный-2,18/1
9535,407,Файзи Гаскарова,21,Восточный-2,19
9536,407,Файзи Гаскарова,21,Восточный-2,19/2
9537,407,Файзи Гаскарова,21,Восточный-2,1А
9538,407,Файзи Гаскарова,21,Восточный-2,2
9539,407,Файзи Гаскарова,21,Восточный-2,20
9540,407,Файзи Гаскарова,21,Восточный-2,20/3
9541,407,Файзи Гаскарова,21,Восточный-2,21
9542,407,Файзи Гаскарова,21,Восточный-2,21/1
9543,407,Файзи Гаскарова,21,Восточный-2,22
9544,407,Файзи Гаскарова,21,Восточный-2,23
9545,407,Файзи Гаскарова,21,Восточный-2,24
9546,407,Файзи Гаскарова,21,Восточный-2,25
9547,407,Файзи Гаскарова,21,Восточный-2,26
9548,407,Файзи Гаскарова,21,Восточный-2,27
9549,407,Файзи Гаскарова,21,Восточный-2,28
9550,407,Файзи Гаскарова,21,Восточный-2,29
9551,407,Файзи Гаскарова,21,Восточный-2,3
9552,407,Файзи Гаскарова,21,Восточный-2,30
9553,407,Файзи Гаскарова,21,Восточный-2,31
9554,407,Файзи Гаскарова,21,Восточный-2,32
9555,407,Файзи Гаскарова,21,Восточный-2,33
9556,407,Файзи Гаскарова,21,Восточный-2,34
9557,407,Файзи Гаскарова,21,Восточный-2,35
9558,407,Файзи Гаскарова,21,Восточный-2,36
9559,407,Файзи Гаскарова,21,Восточный-2,37
9560,407,Файзи Гаскарова,21,Восточный-2,38
9561,407,Файзи Гаскарова,21,Восточный-2,39
9562,407,Файзи Гаскарова,21,Восточный-2,4
9563,407,Файзи Гаскарова,21,Восточный-2,40
9564,407,Файзи Гаскарова,21,Восточный-2,41
9565,407,Файзи Гаскарова,21,Восточный-2,42
9566,407,Файзи Гаскарова,21,Восточный-2,43
9567,407,Файзи Гаскарова,21,Восточный-2,44
9568,407,Файзи Гаскарова,21,Восточный-2,45
9569,407,Файзи Гаскарова,21,Восточный-2,46
9570,407,Файзи Гаскарова,21,Восточный-2,47
9571,407,Файзи Гаскарова,21,Восточный-2,48
9572,407,Файзи Гаскарова,21,Восточный-2,49
9573,407,Файзи Гаскарова,21,Восточный-2,5
9574,407,Файзи Гаскарова,21,Восточный-2,50
9575,407,Файзи Гаскарова,21,Восточный-2,51
9576,407,Файзи Гаскарова,21,Восточный-2,53
9577,407,Файзи Гаскарова,21,Восточный-2,55
9578,407,Файзи Гаскарова,21,Восточный-2,57
9579,407,Файзи Гаскарова,21,Восточный-2,57/1
9580,407,Файзи Гаскарова,21,Восточный-2,57/4
9581,407,Файзи Гаскарова,21,Восточный-2,6
9582,407,Файзи Гаскарова,21,Восточный-2,7
9583,407,Файзи Гаскарова,21,Восточный-2,8
9584,407,Файзи Гаскарова,21,Восточный-2,9
9585,408,Файзрахмана Хисматуллина,23,Северный,1
9586,408,Файзрахмана Хисматуллина,23,Северный,10
9587,408,Файзрахмана Хисматуллина,23,Северный,11
9588,408,Файзрахмана Хисматуллина,23,Северный,12
9589,408,Файзрахмана Хисматуллина,23,Северный,13
9590,408,Файзрахмана Хисматуллина,23,Северный,14
9591,408,Файзрахмана Хисматуллина,23,Северный,15
9592,408,Файзрахмана Хисматуллина,23,Северный,16
9593,408,Файзрахмана Хисматуллина,23,Северный,17
9594,408,Файзрахмана Хисматуллина,23,Северный,18
9595,408,Файзрахмана Хисматуллина,23,Северный,19
9596,408,Файзрахмана Хисматуллина,23,Северный,2
9597,408,Файзрахмана Хисматуллина,23,Северный,20
9598,408,Файзрахмана Хисматуллина,23,Северный,21
9599,408,Файзрахмана Хисматуллина,23,Северный,22
9600,408,Файзрахмана Хисматуллина,23,Северный,23
9601,408,Файзрахмана Хисматуллина,23,Северный,24
9602,408,Файзрахмана Хисматуллина,23,Северный,25
9603,408,Файзрахмана Хисматуллина,23,Северный,26
9604,408,Файзрахмана Хисматуллина,23,Северный,27
9605,408,Файзрахмана Хисматуллина,23,Северный,28
9606,408,Файзрахмана Хисматуллина,23,Северный,29
9607,408,Файзрахмана Хисматуллина,23,Северный,3
9608,408,Файзрахмана Хисматуллина,23,Северный,30
9609,408,Файзрахмана Хисматуллина,23,Северный,31
9610,408,Файзрахмана Хисматуллина,23,Северный,32
9611,408,Файзрахмана Хисматуллина,23,Северный,33
9612,408,Файзрахмана Хисматуллина,23,Северный,34
9613,408,Файзрахмана Хисматуллина,23,Северный,35
9614,408,Файзрахмана Хисматуллина,23,Северный,36
9615,408,Файзрахмана Хисматуллина,23,Северный,37
9616,408,Файзрахмана Хисматуллина,23,Северный,38
9617,408,Файзрахмана Хисматуллина,23,Северный,39
9618,408,Файзрахмана Хисматуллина,23,Северный,4
9619,408,Файзрахмана Хисматуллина,23,Северный,40
9620,408,Файзрахмана Хисматуллина,23,Северный,41
9621,408,Файзрахмана Хисматуллина,23,Северный,42
9622,408,Файзрахмана Хисматуллина,23,Северный,43
9623,408,Файзрахмана Хисматуллина,23,Северный,44
9624,408,Файзрахмана Хисматуллина,23,Северный,45
9625,408,Файзрахмана Хисматуллина,23,Северный,46
9626,408,Файзрахмана Хисматуллина,23,Северный,47
9627,408,Файзрахмана Хисматуллина,23,Северный,48
9628,408,Файзрахмана Хисматуллина,23,Северный,49
9629,408,Файзрахмана Хисматуллина,23,Северный,5
9630,408,Файзрахмана Хисматуллина,23,Северный,50
9631,408,Файзрахмана Хисматуллина,23,Северный,51
9632,408,Файзрахмана Хисматуллина,23,Северный,52
9633,408,Файзрахмана Хисматуллина,23,Северный,53
9634,408,Файзрахмана Хисматуллина,23,Северный,54
9635,408,Файзрахмана Хисматуллина,23,Северный,55
9636,408,Файзрахмана Хисматуллина,23,Северный,56
9637,408,Файзрахмана Хисматуллина,23,Северный,57
9638,408,Файзрахмана Хисматуллина,23,Северный,58
9639,408,Файзрахмана Хисматуллина,23,Северный,59
9640,408,Файзрахмана Хисматуллина,23,Северный,60
9641,408,Файзрахмана Хисматуллина,23,Северный,62
9642,408,Файзрахмана Хисматуллина,23,Северный,62к2
9643,408,Файзрахмана Хисматуллина,23,Северный,7
9644,408,Файзрахмана Хисматуллина,23,Северный,8
9645,408,Файзрахмана Хисматуллина,23,Северный,9
9646,409,Фаттаха Ибрагимова,22,Восточный-1,1
9647,409,Фаттаха Ибрагимова,22,Восточный-1,10
9648,409,Фаттаха Ибрагимова,22,Восточный-1,11
9649,409,Фаттаха Ибрагимова,22,Восточный-1,12
9650,409,Фаттаха Ибрагимова,22,Восточный-1,13
9651,409,Фаттаха Ибрагимова,22,Восточный-1,14
9652,409,Фаттаха Ибрагимова,22,Восточный-1,16
9653,409,Фаттаха Ибрагимова,22,Восточный-1,18
9654,409,Фаттаха Ибрагимова,22,Восточный-1,1А
9655,409,Фаттаха Ибрагимова,22,Восточный-1,2
9656,409,Фаттаха Ибрагимова,22,Восточный-1,20
9657,409,Фаттаха Ибрагимова,22,Восточный-1,22
9658,409,Фаттаха Ибрагимова,22,Восточный-1,24
9659,409,Фаттаха Ибрагимова,22,Восточный-1,26
9660,409,Фаттаха Ибрагимова,22,Восточный-1,28
9661,409,Фаттаха Ибрагимова,22,Восточный-1,30
9662,409,Фаттаха Ибрагимова,22,Восточный-1,32
9663,409,Фаттаха Ибрагимова,22,Восточный-1,34
9664,409,Фаттаха Ибрагимова,22,Восточный-1,36
9665,409,Фаттаха Ибрагимова,22,Восточный-1,38
9666,409,Фаттаха Ибрагимова,22,Восточный-1,4
9667,409,Фаттаха Ибрагимова,22,Восточный-1,40
9668,409,Фаттаха Ибрагимова,22,Восточный-1,42
9669,409,Фаттаха Ибрагимова,22,Восточный-1,44
9670,409,Фаттаха Ибрагимова,22,Восточный-1,46
9671,409,Фаттаха Ибрагимова,22,Восточный-1,48
9672,409,Фаттаха Ибрагимова,22,Восточный-1,5
9673,409,Фаттаха Ибрагимова,22,Восточный-1,50
9674,409,Фаттаха Ибрагимова,22,Восточный-1,51
9675,409,Фаттаха Ибрагимова,22,Восточный-1,52
9676,409,Фаттаха Ибрагимова,22,Восточный-1,54
9677,409,Фаттаха Ибрагимова,22,Восточный-1,55
9678,409,Фаттаха Ибрагимова,22,Восточный-1,56
9679,409,Фаттаха Ибрагимова,22,Восточный-1,58
9680,409,Фаттаха Ибрагимова,22,Восточный-1,6
9681,409,Фаттаха Ибрагимова,22,Восточный-1,60
9682,409,Фаттаха Ибрагимова,22,Восточный-1,62
9683,409,Фаттаха Ибрагимова,22,Восточный-1,64
9684,409,Фаттаха Ибрагимова,22,Восточный-1,7
9685,409,Фаттаха Ибрагимова,22,Восточный-1,8
9686,409,Фаттаха Ибрагимова,22,Восточный-1,9
9687,410,Фахиры Гумеровой,22,Восточный-1,1
9688,410,Фахиры Гумеровой,22,Восточный-1,10
9689,410,Фахиры Гумеровой,22,Восточный-1,11
9690,410,Фахиры Гумеровой,22,Восточный-1,12
9691,410,Фахиры Гумеровой,22,Восточный-1,13
9692,410,Фахиры Гумеровой,22,Восточный-1,14
9693,410,Фахиры Гумеровой,22,Восточный-1,19
9694,410,Фахиры Гумеровой,22,Восточный-1,2
9695,410,Фахиры Гумеровой,22,Восточный-1,21
9696,410,Фахиры Гумеровой,22,Восточный-1,23
9697,410,Фахиры Гумеровой,22,Восточный-1,25
9698,410,Фахиры Гумеровой,22,Восточный-1,27
9699,410,Фахиры Гумеровой,22,Восточный-1,29
9700,410,Фахиры Гумеровой,22,Восточный-1,3
9701,410,Фахиры Гумеровой,22,Восточный-1,31
9702,410,Фахиры Гумеровой,22,Восточный-1,33
9703,410,Фахиры Гумеровой,22,Восточный-1,35
9704,410,Фахиры Гумеровой,22,Восточный-1,35/1
9705,410,Фахиры Гумеровой,22,Восточный-1,37
9706,410,Фахиры Гумеровой,22,Восточный-1,38Б
9707,410,Фахиры Гумеровой,22,Восточный-1,39
9708,410,Фахиры Гумеровой,22,Восточный-1,39/1
9709,410,Фахиры Гумеровой,22,Восточный-1,4
9710,410,Фахиры Гумеровой,22,Восточный-1,40
9711,410,Фахиры Гумеровой,22,Восточный-1,41
9712,410,Фахиры Гумеровой,22,Восточный-1,43
9713,410,Фахиры Гумеровой,22,Восточный-1,47
9714,410,Фахиры Гумеровой,22,Восточный-1,49
9715,410,Фахиры Гумеровой,22,Восточный-1,51
9716,410,Фахиры Гумеровой,22,Восточный-1,53
9717,410,Фахиры Гумеровой,22,Восточный-1,55
9718,410,Фахиры Гумеровой,22,Восточный-1,57
9719,410,Фахиры Гумеровой,22,Восточный-1,59
9720,410,Фахиры Гумеровой,22,Восточный-1,61
9721,410,Фахиры Гумеровой,22,Восточный-1,63
9722,410,Фахиры Гумеровой,22,Восточный-1,65
9723,410,Фахиры Гумеровой,22,Восточный-1,67
9724,410,Фахиры Гумеровой,22,Восточный-1,69
9725,410,Фахиры Гумеровой,22,Восточный-1,7
9726,410,Фахиры Гумеровой,22,Восточный-1,71
9727,410,Фахиры Гумеровой,22,Восточный-1,73
9728,410,Фахиры Гумеровой,22,Восточный-1,8
9729,410,Фахиры Гумеровой,22,Восточный-1,8А
9730,410,Фахиры Гумеровой,22,Восточный-1,9
9731,411,Хадии Давлетшиной,21,Восточный-2,1
9732,411,Хадии Давлетшиной,21,Восточный-2,10
9733,411,Хадии Давлетшиной,21,Восточный-2,11
9734,411,Хадии Давлетшиной,21,Восточный-2,12
9735,411,Хадии Давлетшиной,21,Восточный-2,13
9736,411,Хадии Давлетшиной,21,Восточный-2,14
9737,411,Хадии Давлетшиной,21,Восточный-2,15
9738,411,Хадии Давлетшиной,21,Восточный-2,17
9739,411,Хадии Давлетшиной,21,Восточный-2,18
9740,411,Хадии Давлетшиной,21,Восточный-2,19
9741,411,Хадии Давлетшиной,21,Восточный-2,20
9742,411,Хадии Давлетшиной,21,Восточный-2,21
9743,411,Хадии Давлетшиной,21,Восточный-2,22
9744,411,Хадии Давлетшиной,21,Восточный-2,24
9745,411,Хадии Давлетшиной,21,Восточный-2,25
9746,411,Хадии Давлетшиной,21,Восточный-2,26
9747,411,Хадии Давлетшиной,21,Восточный-2,27
9748,411,Хадии Давлетшиной,21,Восточный-2,27/2
9749,411,Хадии Давлетшиной,21,Восточный-2,28
9750,411,Хадии Давлетшиной,21,Восточный-2,29
9751,411,Хадии Давлетшиной,21,Восточный-2,3
9752,411,Хадии Давлетшиной,21,Восточный-2,30
9753,411,Хадии Давлетшиной,21,Восточный-2,31
9754,411,Хадии Давлетшиной,21,Восточный-2,33
9755,411,Хадии Давлетшиной,21,Восточный-2,34
9756,411,Хадии Давлетшиной,21,Восточный-2,35
9757,411,Хадии Давлетшиной,21,Восточный-2,36
9758,411,Хадии Давлетшиной,21,Восточный-2,37
9759,411,Хадии Давлетшиной,21,Восточный-2,38
9760,411,Хадии Давлетшиной,21,Восточный-2,40
9761,411,Хадии Давлетшиной,21,Восточный-2,41
9762,411,Хадии Давлетшиной,21,Восточный-2,42
9763,411,Хадии Давлетшиной,21,Восточный-2,43
9764,411,Хадии Давлетшиной,21,Восточный-2,44
9765,411,Хадии Давлетшиной,21,Восточный-2,45
9766,411,Хадии Давлетшиной,21,Восточный-2,46
9767,411,Хадии Давлетшиной,21,Восточный-2,46/1
9768,411,Хадии Давлетшиной,21,Восточный-2,47
9769,411,Хадии Давлетшиной,21,Восточный-2,48
9770,411,Хадии Давлетшиной,21,Восточный-2,49
9771,411,Хадии Давлетшиной,21,Восточный-2,50
9772,411,Хадии Давлетшиной,21,Восточный-2,51
9773,411,Хадии Давлетшиной,21,Восточный-2,52
9774,411,Хадии Давлетшиной,21,Восточный-2,53
9775,411,Хадии Давлетшиной,21,Восточный-2,54
9776,411,Хадии Давлетшиной,21,Восточный-2,56
9777,411,Хадии Давлетшиной,21,Восточный-2,57
9778,411,Хадии Давлетшиной,21,Восточный-2,59
9779,411,Хадии Давлетшиной,21,Восточный-2,6
9780,411,Хадии Давлетшиной,21,Восточный-2,61
9781,411,Хадии Давлетшиной,21,Восточный-2,62
9782,411,Хадии Давлетшиной,21,Восточный-2,63
9783,411,Хадии Давлетшиной,21,Восточный-2,64
9784,411,Хадии Давлетшиной,21,Восточный-2,65
9785,411,Хадии Давлетшиной,21,Восточный-2,68
9786,411,Хадии Давлетшиной,21,Восточный-2,7
9787,411,Хадии Давлетшиной,21,Восточный-2,72
9788,411,Хадии Давлетшиной,21,Восточный-2,75
9789,411,Хадии Давлетшиной,21,Восточный-2,77
9790,411,Хадии Давлетшиной,21,Восточный-2,78
9791,411,Хадии Давлетшиной,21,Восточный-2,79
9792,411,Хадии Давлетшиной,21,Восточный-2,8
9793,411,Хадии Давлетшиной,21,Восточный-2,83
9794,411,Хадии Давлетшиной,21,Восточный-2,86
9795,411,Хадии Давлетшиной,21,Восточный-2,87
9796,411,Хадии Давлетшиной,21,Восточный-2,9
9797,411,Хадии Давлетшиной,21,Восточный-2,90
9798,412,Целинная,21,Восточный-2,1/4
9799,412,Целинная,21,Восточный-2,1/6
9800,412,Целинная,21,Восточный-2,1/7
9801,412,Целинная,21,Восточный-2,1/8
9802,412,Целинная,21,Восточный-2,1/9
9803,412,Целинная,21,Восточный-2,11
9804,412,Целинная,21,Восточный-2,12
9805,412,Целинная,21,Восточный-2,14
9806,412,Целинная,21,Восточный-2,15
9807,412,Целинная,21,Восточный-2,17
9808,412,Целинная,21,Восточный-2,1а
9809,412,Целинная,21,Восточный-2,2
9810,412,Целинная,21,Восточный-2,2/4
9811,412,Целинная,21,Восточный-2,2/5
9812,412,Целинная,21,Восточный-2,2/7
9813,412,Целинная,21,Восточный-2,2/8
9814,412,Целинная,21,Восточный-2,20/1
9815,412,Целинная,21,Восточный-2,21
9816,412,Целинная,21,Восточный-2,21А
9817,412,Целинная,21,Восточный-2,22
9818,412,Целинная,21,Восточный-2,27
9819,412,Целинная,21,Восточный-2,28
9820,412,Целинная,21,Восточный-2,29
9821,412,Целинная,21,Восточный-2,30
9822,412,Целинная,21,Восточный-2,31
9823,412,Целинная,21,Восточный-2,33
9824,412,Целинная,21,Восточный-2,34
9825,412,Целинная,21,Восточный-2,35
9826,412,Целинная,21,Восточный-2,36
9827,412,Целинная,21,Восточный-2,38
